"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-07","Quebec","2016A000224","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411566","7.3.1.1","46.9","","","","1"
"2022-10","Quebec","2016A000224","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411566","7.3.1.1","47.3","","","","1"
"2021-07","Quebec","2016A000224","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411569","7.3.1.4","1693","","","","0"
"2021-10","Quebec","2016A000224","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411569","7.3.1.4","1512","","","","0"
"2022-01","Quebec","2016A000224","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411569","7.3.1.4","1812","","","","0"
"2022-04","Quebec","2016A000224","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411569","7.3.1.4","1716","","","","0"
"2022-07","Quebec","2016A000224","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411569","7.3.1.4","1672","","","","0"
"2022-10","Quebec","2016A000224","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411569","7.3.1.4","1715","","","","0"
"2021-07","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411572","7.3.2.1","37.3","","","","1"
"2021-10","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411572","7.3.2.1","40.1","","","","1"
"2022-01","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411572","7.3.2.1","34.1","","","","1"
"2022-04","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411572","7.3.2.1","37.0","","","","1"
"2022-07","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411572","7.3.2.1","35.6","","","","1"
"2022-10","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411572","7.3.2.1","40.4","","","","1"
"2021-07","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411575","7.3.2.4","1319","","","","0"
"2021-10","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411575","7.3.2.4","1417","","","","0"
"2022-01","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411575","7.3.2.4","1223","","","","0"
"2022-04","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411575","7.3.2.4","1328","","","","0"
"2022-07","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411575","7.3.2.4","1270","","","","0"
"2022-10","Quebec","2016A000224","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411575","7.3.2.4","1462","","","","0"
"2021-07","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411578","7.3.3.1","14.9","","","","1"
"2021-10","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411578","7.3.3.1","17.0","","","","1"
"2022-01","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411578","7.3.3.1","15.4","","","","1"
"2022-04","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411578","7.3.3.1","15.1","","","","1"
"2022-07","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411578","7.3.3.1","17.5","","","","1"
"2022-10","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411578","7.3.3.1","12.3","","","","1"
"2021-07","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411581","7.3.3.4","526","","","","0"
"2021-10","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411581","7.3.3.4","601","","","","0"
"2022-01","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411581","7.3.3.4","551","","","","0"
"2022-04","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411581","7.3.3.4","543","","","","0"
"2022-07","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411581","7.3.3.4","624","","","","0"
"2022-10","Quebec","2016A000224","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411581","7.3.3.4","444","E","","","0"
"2021-07","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411602","8.2.1.1","44.8","","","","1"
"2021-10","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411602","8.2.1.1","44.4","","","","1"
"2022-01","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411602","8.2.1.1","45.3","","","","1"
"2022-04","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411602","8.2.1.1","46.6","","","","1"
"2022-07","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411602","8.2.1.1","49.2","","","","1"
"2022-10","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411602","8.2.1.1","42.0","","","","1"
"2021-07","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411605","8.2.1.4","2699","","","","0"
"2021-10","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411605","8.2.1.4","2698","","","","0"
"2022-01","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411605","8.2.1.4","2787","","","","0"
"2022-04","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411605","8.2.1.4","2853","","","","0"
"2022-07","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411605","8.2.1.4","3045","","","","0"
"2022-10","Ontario","2016A000235","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411605","8.2.1.4","2617","","","","0"
"2021-07","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411608","8.2.2.1","37.1","","","","1"
"2021-10","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411608","8.2.2.1","39.0","","","","1"
"2022-01","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411608","8.2.2.1","40.2","","","","1"
"2022-04","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411608","8.2.2.1","38.5","","","","1"
"2022-07","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411608","8.2.2.1","37.5","","","","1"
"2022-10","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411608","8.2.2.1","42.2","","","","1"
"2021-07","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411611","8.2.2.4","2238","","","","0"
"2021-10","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411611","8.2.2.4","2367","","","","0"
"2022-01","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411611","8.2.2.4","2468","","","","0"
"2022-04","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411611","8.2.2.4","2355","","","","0"
"2022-07","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411611","8.2.2.4","2319","","","","0"
"2022-10","Ontario","2016A000235","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411611","8.2.2.4","2632","","","","0"
"2021-07","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411614","8.2.3.1","18.1","","","","1"
"2021-10","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411614","8.2.3.1","16.6","","","","1"
"2022-01","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411614","8.2.3.1","14.5","","","","1"
"2022-04","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411614","8.2.3.1","14.8","","","","1"
"2022-07","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411614","8.2.3.1","13.3","","","","1"
"2022-10","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411614","8.2.3.1","15.8","","","","1"
"2021-07","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411617","8.2.3.4","1094","","","","0"
"2021-10","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411617","8.2.3.4","1012","","","","0"
"2022-01","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411617","8.2.3.4","891","","","","0"
"2022-04","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411617","8.2.3.4","908","","","","0"
"2022-07","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411617","8.2.3.4","824","","","","0"
"2022-10","Ontario","2016A000235","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411617","8.2.3.4","983","","","","0"
"2021-07","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411620","8.3.1.1","44.6","","","","1"
"2021-10","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411620","8.3.1.1","47.1","","","","1"
"2022-01","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411620","8.3.1.1","45.1","","","","1"
"2022-04","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411620","8.3.1.1","44.3","","","","1"
"2022-07","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411620","8.3.1.1","51.6","","","","1"
"2022-10","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411620","8.3.1.1","43.7","","","","1"
"2021-07","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411623","8.3.1.4","2783","","","","0"
"2021-10","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411623","8.3.1.4","2962","","","","0"
"2022-01","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411623","8.3.1.4","2845","","","","0"
"2022-04","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411623","8.3.1.4","2816","","","","0"
"2022-07","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411623","8.3.1.4","3271","","","","0"
"2022-10","Ontario","2016A000235","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411623","8.3.1.4","2770","","","","0"
"2021-07","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411626","8.3.2.1","37.0","","","","1"
"2021-10","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411626","8.3.2.1","36.5","","","","1"
"2022-01","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411626","8.3.2.1","37.9","","","","1"
"2022-04","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411626","8.3.2.1","39.2","","","","1"
"2022-07","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411626","8.3.2.1","34.8","","","","1"
"2022-10","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411626","8.3.2.1","40.0","","","","1"
"2021-07","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411629","8.3.2.4","2309","","","","0"
"2021-10","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411629","8.3.2.4","2296","","","","0"
"2022-01","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411629","8.3.2.4","2393","","","","0"
"2022-04","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411629","8.3.2.4","2491","","","","0"
"2022-07","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411629","8.3.2.4","2204","","","","0"
"2022-10","Ontario","2016A000235","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411629","8.3.2.4","2538","","","","0"
"2021-07","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411632","8.3.3.1","18.4","","","","1"
"2021-10","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411632","8.3.3.1","16.5","","","","1"
"2022-01","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411632","8.3.3.1","17.1","","","","1"
"2022-04","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411632","8.3.3.1","16.5","","","","1"
"2022-07","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411632","8.3.3.1","13.6","","","","1"
"2022-10","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411632","8.3.3.1","16.3","","","","1"
"2021-07","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411635","8.3.3.4","1151","","","","0"
"2021-10","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411635","8.3.3.4","1036","","","","0"
"2022-01","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411635","8.3.3.4","1077","","","","0"
"2022-04","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411635","8.3.3.4","1047","","","","0"
"2022-07","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411635","8.3.3.4","861","","","","0"
"2022-10","Ontario","2016A000235","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411635","8.3.3.4","1031","","","","0"
"2021-07","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411656","9.2.1.1","49.6","","","","1"
"2021-10","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411656","9.2.1.1","47.5","","","","1"
"2022-01","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411656","9.2.1.1","48.4","","","","1"
"2022-04","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411656","9.2.1.1","51.6","","","","1"
"2022-07","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411656","9.2.1.1","50.0","","","","1"
"2022-10","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411656","9.2.1.1","45.7","","","","1"
"2021-07","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411659","9.2.1.4","1353","","","","0"
"2021-10","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411659","9.2.1.4","1300","","","","0"
"2022-01","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411659","9.2.1.4","1332","","","","0"
"2022-04","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411659","9.2.1.4","1433","","","","0"
"2022-07","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411659","9.2.1.4","1391","","","","0"
"2022-10","Prairies Region","2016A00014","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411659","9.2.1.4","1281","","","","0"
"2021-07","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411662","9.2.2.1","36.3","","","","1"
"2021-10","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411662","9.2.2.1","36.3","","","","1"
"2022-01","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411662","9.2.2.1","37.4","","","","1"
"2022-04","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411662","9.2.2.1","37.2","","","","1"
"2022-07","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411662","9.2.2.1","36.8","","","","1"
"2022-10","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411662","9.2.2.1","41.8","","","","1"
"2021-07","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411665","9.2.2.4","991","","","","0"
"2021-10","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411665","9.2.2.4","993","","","","0"
"2022-01","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411665","9.2.2.4","1030","","","","0"
"2022-04","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411665","9.2.2.4","1032","","","","0"
"2022-07","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411665","9.2.2.4","1024","","","","0"
"2022-10","Prairies Region","2016A00014","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411665","9.2.2.4","1173","","","","0"
"2021-07","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411668","9.2.3.1","14.0","","","","1"
"2021-10","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411668","9.2.3.1","16.2","","","","1"
"2022-01","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411668","9.2.3.1","14.1","","","","1"
"2022-04","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411668","9.2.3.1","11.2","","","","1"
"2022-07","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411668","9.2.3.1","13.2","","","","1"
"2022-10","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411668","9.2.3.1","12.5","","","","1"
"2021-07","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411671","9.2.3.4","382","","","","0"
"2021-10","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411671","9.2.3.4","443","","","","0"
"2022-01","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411671","9.2.3.4","389","","","","0"
"2022-04","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411671","9.2.3.4","312","E","","","0"
"2022-07","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411671","9.2.3.4","368","E","","","0"
"2022-10","Prairies Region","2016A00014","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411671","9.2.3.4","350","E","","","0"
"2021-07","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411674","9.3.1.1","47.7","","","","1"
"2021-10","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411674","9.3.1.1","43.0","","","","1"
"2022-01","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411674","9.3.1.1","49.9","","","","1"
"2022-04","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411674","9.3.1.1","47.2","","","","1"
"2022-07","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411674","9.3.1.1","50.7","","","","1"
"2022-10","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411674","9.3.1.1","48.8","","","","1"
"2021-07","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411677","9.3.1.4","1303","","","","0"
"2021-10","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411677","9.3.1.4","1175","","","","0"
"2022-01","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411677","9.3.1.4","1389","","","","0"
"2022-04","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411677","9.3.1.4","1310","","","","0"
"2022-07","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411677","9.3.1.4","1427","","","","0"
"2022-10","Prairies Region","2016A00014","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411677","9.3.1.4","1380","","","","0"
"2021-07","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411680","9.3.2.1","36.5","","","","1"
"2021-10","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411680","9.3.2.1","39.7","","","","1"
"2022-01","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411680","9.3.2.1","32.8","","","","1"
"2022-04","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411680","9.3.2.1","37.5","","","","1"
"2022-07","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411680","9.3.2.1","38.0","","","","1"
"2022-10","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411680","9.3.2.1","37.5","","","","1"
"2021-07","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411683","9.3.2.4","997","","","","0"
"2021-10","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411683","9.3.2.4","1083","","","","0"
"2022-01","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411683","9.3.2.4","913","","","","0"
"2022-04","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411683","9.3.2.4","1042","","","","0"
"2022-07","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411683","9.3.2.4","1071","","","","0"
"2022-10","Prairies Region","2016A00014","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411683","9.3.2.4","1059","","","","0"
"2021-07","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411686","9.3.3.1","15.9","","","","1"
"2021-10","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411686","9.3.3.1","17.2","","","","1"
"2022-01","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411686","9.3.3.1","17.2","","","","1"
"2022-04","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411686","9.3.3.1","15.4","","","","1"
"2022-07","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411686","9.3.3.1","11.3","","","","1"
"2022-10","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411686","9.3.3.1","13.7","","","","1"
"2021-07","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411689","9.3.3.4","434","","","","0"
"2021-10","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411689","9.3.3.4","471","","","","0"
